forename,forename2,freq
lizbeth,bessy,0.028571429
lizbeth,bessie,0.028571429
lizbeth,bess,0.028571429
lizbeth,babette,0.028571429
lizzie,lyssa,0.028571429
lizzie,lizbeth,0.028571429
lizzie,lizabeth,0.028571429
lizzie,liza,0.028571429
lizzie,liz,0.028571429
lizzie,lissa,0.028571429
lizzie,lisette,0.028571429
lizzie,lisa,0.028571429
lizzie,libby,0.028571429
lizzie,elspeth,0.028571429
lizzie,elizabeth,0.028571429
lizzie,eliza,0.028571429
lizzie,eliz,0.028571429
lizzie,elize,0.028571429
lizzie,elissa,0.028571429
lizzie,elisha,0.028571429
lizzie,elise,0.028571429
lizzie,elisabetta,0.028571429
lizzie,elisabeth,0.028571429
lizzie,elisa,0.028571429
lizzie,bettye,0.028571429
lizzie,betty,0.028571429
lizzie,lisbeth,0.028571429
lizzie,bettina,0.028571429
lizzie,bettie,0.028571429
lizzie,lizzy,0.028571429
lizzie,bette,0.028571429
lizzie,bett,0.028571429
lizzie,betsy,0.028571429
lizzie,betsey,0.028571429
lizzie,bet,0.028571429
lizzie,bessy,0.028571429
lizzie,bessie,0.028571429
lizzie,bess,0.028571429
lizzie,babette,0.028571429
lizzy,lyssa,0.028571429
lizzy,lizzie,0.028571429
lizzy,lizbeth,0.028571429
lizzy,lizabeth,0.028571429
lizzy,liza,0.028571429
lizzy,liz,0.028571429
lizzy,lissa,0.028571429
lizzy,lisette,0.028571429
lizzy,lisa,0.028571429
lizzy,libby,0.028571429
lizzy,elspeth,0.028571429
lizzy,elizabeth,0.028571429
lizzy,eliza,0.028571429
lizzy,eliz,0.028571429
lizzy,elize,0.028571429
lizzy,elissa,0.028571429
lizzy,elisha,0.028571429
lizzy,elise,0.028571429
lizzy,elisabetta,0.028571429
lizzy,elisabeth,0.028571429
lizzy,elisa,0.028571429
lizzy,bettye,0.028571429
lizzy,betty,0.028571429
lizzy,lisbeth,0.028571429
lizzy,bettina,0.028571429
lizzy,bettie,0.028571429
lizzy,bette,0.028571429
lizzy,bett,0.028571429
lizzy,betsy,0.028571429
lizzy,betsey,0.028571429
lizzy,bet,0.028571429
lizzy,bessy,0.028571429
lizzy,bessie,0.028571429
lizzy,bess,0.028571429
lizzy,babette,0.028571429
lois,luise,0.25
lois,luisa,0.25
lois,louise,0.25
lois,louisa,0.25
lola,dolores,0.5
lola,delores,0.5
loraine,lorraine,1
loren,lorenza,0.2
loren,lauren,0.2
loren,laurel,0.2
loren,laura,0.2
loren,lara,0.2
lorenza,loren,0.2
lorenza,lauren,0.2
lorenza,laurel,0.2
lorenza,laura,0.2
lorenza,lara,0.2
lorraine,loraine,1
lottie,charlotte,0.5
lottie,carlotta,0.5
louisa,luise,0.25
louisa,luisa,0.25
louisa,louise,0.25
louisa,lois,0.25
louise,luise,0.25
louise,luisa,0.25
louise,louisa,0.25
louise,lois,0.25
lucia,luzia,1
lucie,lucy,0.25
lucie,lucille,0.25
lucie,lucile,0.25
lucie,cindy,0.25
lucile,lucy,0.25
lucile,lucille,0.25
lucile,lucie,0.25
lucile,cindy,0.25
lucille,lucy,0.25
lucille,lucile,0.25
lucille,lucie,0.25
lucille,cindy,0.25
lucy,lucille,0.25
lucy,lucile,0.25
lucy,lucie,0.25
lucy,cindy,0.25
luisa,luise,0.25
luisa,louise,0.25
luisa,louisa,0.25
luisa,lois,0.25
luise,luisa,0.25
luise,louise,0.25
luise,louisa,0.25
luise,lois,0.25
luzia,lucia,1
lydie,lindy,0.333333333
lydie,belinda,0.333333333
lydie,linda,0.333333333
lyn,lynn,0.333333333
lyn,lynette,0.333333333
lyn,linette,0.333333333
lynette,lynn,0.333333333
lynette,lyn,0.333333333
lynette,linette,0.333333333
lynn,lynette,0.333333333
lynn,lyn,0.333333333
lynn,linette,0.333333333
lyssa,lizzie,0.028571429
lyssa,lizbeth,0.028571429
lyssa,lizabeth,0.028571429
lyssa,liza,0.028571429
lyssa,liz,0.028571429
lyssa,lissa,0.028571429
lyssa,lisette,0.028571429
lyssa,lisa,0.028571429
lyssa,libby,0.028571429
lyssa,elspeth,0.028571429
lyssa,elizabeth,0.028571429
lyssa,eliza,0.028571429
lyssa,eliz,0.028571429
lyssa,elize,0.028571429
lyssa,elissa,0.028571429
lyssa,elisha,0.028571429
lyssa,elise,0.028571429
lyssa,elisabetta,0.028571429
lyssa,elisabeth,0.028571429
lyssa,elisa,0.028571429
lyssa,bettye,0.028571429
lyssa,betty,0.028571429
lyssa,lisbeth,0.028571429
lyssa,bettina,0.028571429
lyssa,bettie,0.028571429
lyssa,lizzy,0.028571429
lyssa,bette,0.028571429
lyssa,bett,0.028571429
lyssa,betsy,0.028571429
lyssa,betsey,0.028571429
lyssa,bet,0.028571429
lyssa,bessy,0.028571429
lyssa,bessie,0.028571429
lyssa,bess,0.028571429
lyssa,babette,0.028571429
mabel,mable,1
mable,mabel,1
macey,macy,1
mackenzi,mackenzie,1
mackenzie,mackenzi,0.5
macy,macey,1
madalyn,maud,0.142857143
madalyn,magda,0.142857143
madalyn,madeline,0.142857143
madalyn,madelina,0.142857143
madalyn,madeleine,0.142857143
madalyn,madelaine,0.142857143
madalyn,maddy,0.142857143
maddison,madison,0.5
maddison,madisen,0.5
maddy,maud,0.142857143
maddy,magda,0.142857143
maddy,madeline,0.142857143
maddy,madelina,0.142857143
maddy,madeleine,0.142857143
maddy,madelaine,0.142857143
maddy,madalyn,0.142857143
madelaine,maud,0.142857143
madelaine,magda,0.142857143
madelaine,madeline,0.142857143
madelaine,madelina,0.142857143
madelaine,madeleine,0.142857143
madelaine,maddy,0.142857143
madelaine,madalyn,0.142857143
madeleine,maud,0.142857143
madeleine,magda,0.142857143
madeleine,madeline,0.142857143
madeleine,madelina,0.142857143
madeleine,madelaine,0.142857143
madeleine,maddy,0.142857143
madeleine,madalyn,0.142857143
madelina,maud,0.142857143
madelina,magda,0.142857143
madelina,madeline,0.142857143
madelina,madeleine,0.142857143
madelina,madelaine,0.142857143
madelina,maddy,0.142857143
madelina,madalyn,0.142857143
madeline,maud,0.142857143
madeline,magda,0.142857143
madeline,madelina,0.142857143
madeline,madeleine,0.142857143
madeline,madelaine,0.142857143
madeline,maddy,0.142857143
madeline,madalyn,0.142857143
madge,reta,0.035714286
madge,peggie,0.035714286
madge,peg,0.035714286
madge,miriam,0.035714286
madge,meg,0.035714286
madge,marjory,0.035714286
madge,marjorie,0.035714286
madge,marjorey,0.035714286
madge,margurita,0.035714286
madge,marguerite,0.035714286
madge,marguerita,0.035714286
madge,margot,0.035714286
madge,margorie,0.035714286
madge,margie,0.035714286
madge,marj,0.035714286
madge,margery,0.035714286
madge,marge,0.035714286
madge,margo,0.035714286
madge,margarita,0.035714286
madge,margareta,0.035714286
madge,peggy,0.035714286
madge,margaret,0.035714286
madge,marg,0.035714286
madge,maisie,0.035714286
madge,maggie,0.035714286
madge,maggi,0.035714286
madge,gretal,0.035714286
madge,greta,0.035714286
madie,maude,1
madisen,madison,0.5
madisen,maddison,0.5
madison,madisen,0.5
madison,maddison,0.5
mae,may,1
magda,maud,0.142857143
magda,madeline,0.142857143
magda,madelina,0.142857143
magda,madeleine,0.142857143
magda,madelaine,0.142857143
magda,maddy,0.142857143
magda,madalyn,0.142857143
maggi,reta,0.035714286
maggi,peggie,0.035714286
maggi,peg,0.035714286
maggi,miriam,0.035714286
maggi,meg,0.035714286
maggi,marjory,0.035714286
maggi,marjorie,0.035714286
maggi,marjorey,0.035714286
maggi,margurita,0.035714286
maggi,marguerite,0.035714286
maggi,marguerita,0.035714286
maggi,margot,0.035714286
maggi,margorie,0.035714286
maggi,margie,0.035714286
maggi,marj,0.035714286
maggi,margery,0.035714286
maggi,marge,0.035714286
maggi,margo,0.035714286
maggi,margarita,0.035714286
maggi,margareta,0.035714286
maggi,peggy,0.035714286
maggi,margaret,0.035714286
maggi,marg,0.035714286
maggi,maisie,0.035714286
maggi,maggie,0.035714286
maggi,madge,0.035714286
maggi,gretal,0.035714286
maggi,greta,0.035714286
maggie,reta,0.035714286
maggie,peggie,0.035714286
maggie,peg,0.035714286
maggie,miriam,0.035714286
maggie,meg,0.035714286
maggie,marjory,0.035714286
maggie,marjorie,0.035714286
maggie,marjorey,0.035714286
maggie,margurita,0.035714286
maggie,marguerite,0.035714286
maggie,marguerita,0.035714286
maggie,margot,0.035714286
maggie,margorie,0.035714286
maggie,margie,0.035714286
maggie,marj,0.035714286
maggie,margery,0.035714286
maggie,marge,0.035714286
maggie,margo,0.035714286
maggie,margarita,0.035714286
maggie,margareta,0.035714286
maggie,peggy,0.035714286
maggie,margaret,0.035714286
maggie,marg,0.035714286
maggie,maisie,0.035714286
maggie,maggi,0.035714286
maggie,madge,0.035714286
maggie,gretal,0.035714286
maggie,greta,0.035714286
maia,maya,1
maisie,reta,0.035714286
maisie,peggie,0.035714286
maisie,peg,0.035714286
maisie,miriam,0.035714286
maisie,meg,0.035714286
maisie,marjory,0.035714286
maisie,marjorie,0.035714286
maisie,marjorey,0.035714286
maisie,margurita,0.035714286
maisie,marguerite,0.035714286
maisie,marguerita,0.035714286
maisie,margot,0.035714286
maisie,margorie,0.035714286
maisie,margie,0.035714286
maisie,marj,0.035714286
maisie,margery,0.035714286
maisie,marge,0.035714286
maisie,margo,0.035714286
maisie,margarita,0.035714286
maisie,margareta,0.035714286
maisie,peggy,0.035714286
maisie,margaret,0.035714286
maisie,marg,0.035714286
maisie,maggie,0.035714286
maisie,maggi,0.035714286
maisie,madge,0.035714286
maisie,gretal,0.035714286
maisie,greta,0.035714286
makenzi,makenzie,1
makenzie,makenzi,0.5
mame,moyra,0.125
mame,moira,0.125
mame,marya,0.125
mame,mary,0.125
mame,marie,0.125
mame,maria,0.125
mame,maree,0.125
mame,mamie,0.125
mamie,moyra,0.125
mamie,moira,0.125
mamie,marya,0.125
mamie,mary,0.125
mamie,marie,0.125
mamie,maria,0.125
mamie,maree,0.125
mamie,mame,0.125
mandy,amy,0.5
mandy,amanda,0.5
marcella,marcie,0.5
marcella,marcia,0.5
marcia,marcie,0.5
marcia,marcella,0.5
marcie,marcia,0.5
marcie,marcella,0.5
maree,moyra,0.125
maree,moira,0.125
maree,marya,0.125
maree,mary,0.125
maree,marie,0.125
maree,maria,0.125
maree,mamie,0.125
maree,mame,0.125
marg,reta,0.035714286
marg,peggie,0.035714286
marg,peg,0.035714286
marg,miriam,0.035714286
marg,meg,0.035714286
marg,marjory,0.035714286
marg,marjorie,0.035714286
marg,marjorey,0.035714286
marg,margurita,0.035714286
marg,marguerite,0.035714286
marg,marguerita,0.035714286
marg,margot,0.035714286
marg,margorie,0.035714286
marg,margie,0.035714286
marg,marj,0.035714286
marg,margery,0.035714286
marg,marge,0.035714286
marg,margo,0.035714286
marg,margarita,0.035714286
marg,margareta,0.035714286
marg,peggy,0.035714286
marg,margaret,0.035714286
marg,maisie,0.035714286
marg,maggie,0.035714286
marg,maggi,0.035714286
marg,madge,0.035714286
marg,gretal,0.035714286
marg,greta,0.035714286
margaret,reta,0.035714286
margaret,peggie,0.035714286
margaret,peg,0.035714286
margaret,miriam,0.035714286
margaret,meg,0.035714286
margaret,marjory,0.035714286
margaret,marjorie,0.035714286
margaret,marjorey,0.035714286
margaret,margurita,0.035714286
margaret,marguerite,0.035714286
margaret,marguerita,0.035714286
margaret,margot,0.035714286
margaret,margorie,0.035714286
margaret,margie,0.035714286
margaret,marj,0.035714286
margaret,margery,0.035714286
margaret,marge,0.035714286
margaret,margo,0.035714286
margaret,margarita,0.035714286
margaret,margareta,0.035714286
margaret,peggy,0.035714286
margaret,marg,0.035714286
margaret,maisie,0.035714286
margaret,maggie,0.035714286
margaret,maggi,0.035714286
margaret,madge,0.035714286
margaret,gretal,0.035714286
margaret,greta,0.035714286
margareta,reta,0.035714286
margareta,peggie,0.035714286
margareta,peg,0.035714286
margareta,miriam,0.035714286
margareta,meg,0.035714286
margareta,marjory,0.035714286
margareta,marjorie,0.035714286
margareta,marjorey,0.035714286
margareta,margurita,0.035714286
margareta,marguerite,0.035714286
margareta,marguerita,0.035714286
margareta,margot,0.035714286
margareta,margorie,0.035714286
margareta,margie,0.035714286
margareta,marj,0.035714286
margareta,margery,0.035714286
margareta,marge,0.035714286
margareta,margo,0.035714286
margareta,margarita,0.035714286
margareta,peggy,0.035714286
margareta,margaret,0.035714286
margareta,marg,0.035714286
margareta,maisie,0.035714286
margareta,maggie,0.035714286
margareta,maggi,0.035714286
margareta,madge,0.035714286
margareta,gretal,0.035714286
margareta,greta,0.035714286
margarita,reta,0.035714286
margarita,peggie,0.035714286
margarita,peg,0.035714286
margarita,miriam,0.035714286
margarita,meg,0.035714286
margarita,marjory,0.035714286
margarita,marjorie,0.035714286
margarita,marjorey,0.035714286
margarita,margurita,0.035714286
margarita,marguerite,0.035714286
margarita,marguerita,0.035714286
margarita,margot,0.035714286
margarita,margorie,0.035714286
margarita,margie,0.035714286
margarita,marj,0.035714286
margarita,margery,0.035714286
margarita,marge,0.035714286
margarita,margo,0.035714286
margarita,margareta,0.035714286
margarita,peggy,0.035714286
margarita,margaret,0.035714286
margarita,marg,0.035714286
margarita,maisie,0.035714286
margarita,maggie,0.035714286
margarita,maggi,0.035714286
margarita,madge,0.035714286
margarita,gretal,0.035714286
margarita,greta,0.035714286
marge,reta,0.035714286
marge,peggie,0.035714286
marge,peg,0.035714286
marge,miriam,0.035714286
marge,meg,0.035714286
marge,marjory,0.035714286
marge,marjorie,0.035714286
marge,marjorey,0.035714286
marge,margurita,0.035714286
marge,marguerite,0.035714286
marge,marguerita,0.035714286
marge,margot,0.035714286
marge,margorie,0.035714286
marge,margie,0.035714286
marge,marj,0.035714286
marge,margery,0.035714286
marge,margo,0.035714286
marge,margarita,0.035714286
marge,margareta,0.035714286
marge,peggy,0.035714286
marge,margaret,0.035714286
marge,marg,0.035714286
marge,maisie,0.035714286
marge,maggie,0.035714286
marge,maggi,0.035714286
marge,madge,0.035714286
marge,gretal,0.035714286
marge,greta,0.035714286
margery,reta,0.035714286
margery,peggie,0.035714286
margery,peg,0.035714286
margery,miriam,0.035714286
margery,meg,0.035714286
margery,marjory,0.035714286
margery,marjorie,0.035714286
margery,marjorey,0.035714286
margery,margurita,0.035714286
margery,marguerite,0.035714286
margery,marguerita,0.035714286
margery,margot,0.035714286
margery,margorie,0.035714286
margery,margie,0.035714286
margery,marj,0.035714286
margery,marge,0.035714286
margery,margo,0.035714286
margery,margarita,0.035714286
margery,margareta,0.035714286
margery,peggy,0.035714286
margery,margaret,0.035714286
margery,marg,0.035714286
margery,maisie,0.035714286
margery,maggie,0.035714286
margery,maggi,0.035714286
margery,madge,0.035714286
margery,gretal,0.035714286
margery,greta,0.035714286
margie,reta,0.035714286
margie,peggie,0.035714286
margie,peg,0.035714286
margie,miriam,0.035714286
margie,meg,0.035714286
margie,marjory,0.035714286
margie,marjorie,0.035714286
margie,marjorey,0.035714286
margie,margurita,0.035714286
margie,marguerite,0.035714286
margie,marguerita,0.035714286
margie,margot,0.035714286
margie,margorie,0.035714286
margie,marj,0.035714286
margie,margery,0.035714286
margie,marge,0.035714286
margie,margo,0.035714286
margie,margarita,0.035714286
margie,margareta,0.035714286
margie,peggy,0.035714286
margie,margaret,0.035714286
margie,marg,0.035714286
margie,maisie,0.035714286
margie,maggie,0.035714286
margie,maggi,0.035714286
margie,madge,0.035714286
margie,gretal,0.035714286
margie,greta,0.035714286
margo,reta,0.035714286
margo,peggie,0.035714286
margo,peg,0.035714286
margo,miriam,0.035714286
margo,meg,0.035714286
margo,marjory,0.035714286
margo,marjorie,0.035714286
margo,marjorey,0.035714286
margo,margurita,0.035714286
margo,marguerite,0.035714286
margo,marguerita,0.035714286
margo,margot,0.035714286
margo,margorie,0.035714286
margo,margie,0.035714286
margo,marj,0.035714286
margo,margery,0.035714286
margo,marge,0.035714286
margo,margarita,0.035714286
margo,margareta,0.035714286
margo,peggy,0.035714286
margo,margaret,0.035714286
margo,marg,0.035714286
margo,maisie,0.035714286
margo,maggie,0.035714286
margo,maggi,0.035714286
margo,madge,0.035714286
margo,gretal,0.035714286
margo,greta,0.035714286
margorie,reta,0.035714286
margorie,peggie,0.035714286
margorie,peg,0.035714286
margorie,miriam,0.035714286
margorie,meg,0.035714286
margorie,marjory,0.035714286
margorie,marjorie,0.035714286
margorie,marjorey,0.035714286
margorie,margurita,0.035714286
margorie,marguerite,0.035714286
margorie,marguerita,0.035714286
margorie,margot,0.035714286
margorie,margie,0.035714286
margorie,marj,0.035714286
margorie,margery,0.035714286
margorie,marge,0.035714286
margorie,margo,0.035714286
margorie,margarita,0.035714286
margorie,margareta,0.035714286
margorie,peggy,0.035714286
margorie,margaret,0.035714286
margorie,marg,0.035714286
margorie,maisie,0.035714286
margorie,maggie,0.035714286
margorie,maggi,0.035714286
margorie,madge,0.035714286
margorie,gretal,0.035714286
margorie,greta,0.035714286
margot,reta,0.035714286
margot,peggie,0.035714286
margot,peg,0.035714286
margot,miriam,0.035714286
margot,meg,0.035714286
margot,marjory,0.035714286
margot,marjorie,0.035714286
margot,marjorey,0.035714286
margot,margurita,0.035714286
margot,marguerite,0.035714286
margot,marguerita,0.035714286
margot,margorie,0.035714286
margot,margie,0.035714286
margot,marj,0.035714286
margot,margery,0.035714286
margot,marge,0.035714286
margot,margo,0.035714286
margot,margarita,0.035714286
margot,margareta,0.035714286
margot,peggy,0.035714286
margot,margaret,0.035714286
margot,marg,0.035714286
margot,maisie,0.035714286
margot,maggie,0.035714286
margot,maggi,0.035714286
margot,madge,0.035714286
margot,gretal,0.035714286
margot,greta,0.035714286
marguerita,reta,0.035714286
marguerita,peggie,0.035714286
marguerita,peg,0.035714286
marguerita,miriam,0.035714286
marguerita,meg,0.035714286
marguerita,marjory,0.035714286
marguerita,marjorie,0.035714286
marguerita,marjorey,0.035714286
marguerita,margurita,0.035714286
marguerita,marguerite,0.035714286
marguerita,margot,0.035714286
marguerita,margorie,0.035714286
marguerita,margie,0.035714286
marguerita,marj,0.035714286
marguerita,margery,0.035714286
marguerita,marge,0.035714286
marguerita,margo,0.035714286
marguerita,margarita,0.035714286
marguerita,margareta,0.035714286
marguerita,peggy,0.035714286
marguerita,margaret,0.035714286
marguerita,marg,0.035714286
marguerita,maisie,0.035714286
marguerita,maggie,0.035714286
marguerita,maggi,0.035714286
marguerita,madge,0.035714286
marguerita,gretal,0.035714286
marguerita,greta,0.035714286
marguerite,reta,0.035714286
marguerite,peggie,0.035714286
marguerite,peg,0.035714286
marguerite,miriam,0.035714286
marguerite,meg,0.035714286
marguerite,marjory,0.035714286
marguerite,marjorie,0.035714286
marguerite,marjorey,0.035714286
marguerite,margurita,0.035714286
marguerite,marguerita,0.035714286
marguerite,margot,0.035714286
marguerite,margorie,0.035714286
marguerite,margie,0.035714286
marguerite,marj,0.035714286
marguerite,margery,0.035714286
marguerite,marge,0.035714286
marguerite,margo,0.035714286
marguerite,margarita,0.035714286
marguerite,margareta,0.035714286
marguerite,peggy,0.035714286
marguerite,margaret,0.035714286
marguerite,marg,0.035714286
marguerite,maisie,0.035714286
marguerite,maggie,0.035714286
marguerite,maggi,0.035714286
marguerite,madge,0.035714286
marguerite,gretal,0.035714286
marguerite,greta,0.035714286
margurita,reta,0.035714286
margurita,peggie,0.035714286
margurita,peg,0.035714286
margurita,miriam,0.035714286
margurita,meg,0.035714286
margurita,marjory,0.035714286
margurita,marjorie,0.035714286
margurita,marjorey,0.035714286
margurita,marguerite,0.035714286
margurita,marguerita,0.035714286
margurita,margot,0.035714286
margurita,margorie,0.035714286
margurita,margie,0.035714286
margurita,marj,0.035714286
margurita,margery,0.035714286
margurita,marge,0.035714286
margurita,margo,0.035714286
margurita,margarita,0.035714286
margurita,margareta,0.035714286
margurita,peggy,0.035714286
margurita,margaret,0.035714286
margurita,marg,0.035714286
margurita,maisie,0.035714286
margurita,maggie,0.035714286
margurita,maggi,0.035714286
margurita,madge,0.035714286
margurita,gretal,0.035714286
margurita,greta,0.035714286
maria,moyra,0.125
maria,moira,0.125
maria,marya,0.125
maria,mary,0.125
maria,marie,0.125
maria,maree,0.125
maria,mamie,0.125
maria,mame,0.125
marian,marion,0.166666667
marian,marijan,0.166666667
marian,marien,0.166666667
marian,marianne,0.166666667
marian,marianna,0.166666667
marian,mariana,0.166666667
mariana,marion,0.166666667
mariana,marijan,0.166666667
mariana,marien,0.166666667
mariana,marianne,0.166666667
mariana,marianna,0.166666667
mariana,marian,0.166666667
marianna,marion,0.166666667
marianna,marijan,0.166666667
marianna,marien,0.166666667
marianna,marianne,0.166666667
marianna,mariana,0.166666667
marianna,marian,0.166666667
marianne,marion,0.166666667
marianne,marijan,0.166666667
marianne,marien,0.166666667
marianne,marianna,0.166666667
marianne,mariana,0.166666667
marianne,marian,0.166666667
marie,moyra,0.125
marie,moira,0.125
marie,marya,0.125
marie,mary,0.125
marie,maria,0.125
marie,maree,0.125
marie,mamie,0.125
marie,mame,0.125
marien,marion,0.166666667
marien,marijan,0.166666667
marien,marianne,0.166666667
marien,marianna,0.166666667
marien,mariana,0.166666667
marien,marian,0.166666667
marijan,marion,0.166666667
marijan,marien,0.166666667
marijan,marianne,0.166666667
marijan,marianna,0.166666667
marijan,mariana,0.166666667
marijan,marian,0.166666667
marilyn,marylyn,0.5
marilyn,marylon,0.5
marina,marinna,1
marinna,marina,1
marion,marijan,0.166666667
marion,marien,0.166666667
marion,marianne,0.166666667
marion,marianna,0.166666667
marion,mariana,0.166666667
marion,marian,0.166666667
marj,reta,0.035714286
marj,peggie,0.035714286
marj,peg,0.035714286
marj,miriam,0.035714286
marj,meg,0.035714286
marj,marjory,0.035714286
marj,marjorie,0.035714286
marj,marjorey,0.035714286
marj,margurita,0.035714286
marj,marguerite,0.035714286
marj,marguerita,0.035714286
marj,margot,0.035714286
marj,margorie,0.035714286
marj,margie,0.035714286
marj,margery,0.035714286
marj,marge,0.035714286
marj,margo,0.035714286
marj,margarita,0.035714286
marj,margareta,0.035714286
marj,peggy,0.035714286
marj,margaret,0.035714286
marj,marg,0.035714286
marj,maisie,0.035714286
marj,maggie,0.035714286
marj,maggi,0.035714286
marj,madge,0.035714286
marj,gretal,0.035714286
marj,greta,0.035714286
marjorey,reta,0.035714286
marjorey,peggie,0.035714286
marjorey,peg,0.035714286
marjorey,miriam,0.035714286
marjorey,meg,0.035714286
marjorey,marjory,0.035714286
marjorey,marjorie,0.035714286
marjorey,margurita,0.035714286
marjorey,marguerite,0.035714286
marjorey,marguerita,0.035714286
marjorey,margot,0.035714286
marjorey,margorie,0.035714286
marjorey,margie,0.035714286
marjorey,marj,0.035714286
marjorey,margery,0.035714286
marjorey,marge,0.035714286
marjorey,margo,0.035714286
marjorey,margarita,0.035714286
marjorey,margareta,0.035714286
marjorey,peggy,0.035714286
marjorey,margaret,0.035714286
marjorey,marg,0.035714286
marjorey,maisie,0.035714286
marjorey,maggie,0.035714286
marjorey,maggi,0.035714286
marjorey,madge,0.035714286
marjorey,gretal,0.035714286
marjorey,greta,0.035714286
marjorie,reta,0.035714286
marjorie,peggie,0.035714286
marjorie,peg,0.035714286
marjorie,miriam,0.035714286
marjorie,meg,0.035714286
marjorie,marjory,0.035714286
marjorie,marjorey,0.035714286
marjorie,margurita,0.035714286
marjorie,marguerite,0.035714286
marjorie,marguerita,0.035714286
marjorie,margot,0.035714286
marjorie,margorie,0.035714286
marjorie,margie,0.035714286
marjorie,marj,0.035714286
marjorie,margery,0.035714286
marjorie,marge,0.035714286
marjorie,margo,0.035714286
marjorie,margarita,0.035714286
marjorie,margareta,0.035714286
marjorie,peggy,0.035714286
marjorie,margaret,0.035714286
marjorie,marg,0.035714286
marjorie,maisie,0.035714286
marjorie,maggie,0.035714286
marjorie,maggi,0.035714286
marjorie,madge,0.035714286
marjorie,gretal,0.035714286
marjorie,greta,0.035714286
marjory,reta,0.035714286
marjory,peggie,0.035714286
marjory,peg,0.035714286
marjory,miriam,0.035714286
marjory,meg,0.035714286
marjory,marjorie,0.035714286
marjory,marjorey,0.035714286
marjory,margurita,0.035714286
marjory,marguerite,0.035714286
marjory,marguerita,0.035714286
marjory,margot,0.035714286
marjory,margorie,0.035714286
marjory,margie,0.035714286
marjory,marj,0.035714286
marjory,margery,0.035714286
marjory,marge,0.035714286
marjory,margo,0.035714286
marjory,margarita,0.035714286
marjory,margareta,0.035714286
marjory,peggy,0.035714286
marjory,margaret,0.035714286
marjory,marg,0.035714286
marjory,maisie,0.035714286
marjory,maggie,0.035714286
marjory,maggi,0.035714286
marjory,madge,0.035714286
marjory,gretal,0.035714286
marjory,greta,0.035714286
marlee,marlene,0.333333333
marlee,marleigh,0.333333333
marlee,marleen,0.333333333
marleen,marlene,0.333333333
marleen,marleigh,0.333333333
marleen,marlee,0.333333333
marleigh,marlene,0.333333333
marleigh,marleen,0.333333333
marleigh,marlee,0.333333333
marlene,marleigh,0.333333333
marlene,marleen,0.333333333
marlene,marlee,0.333333333
marta,martie,0.5
marta,martha,0.5
martha,martie,0.5
martha,marta,0.5
martie,martha,0.5
martie,marta,0.5
mary,moyra,0.125
mary,moira,0.125
mary,marya,0.125
mary,marie,0.125
mary,maria,0.125
mary,maree,0.125
mary,mamie,0.125
mary,mame,0.125
marya,moyra,0.125
marya,moira,0.125
marya,mary,0.125
marya,marie,0.125
marya,maria,0.125
marya,maree,0.125
marya,mamie,0.125
marya,mame,0.125
marylon,marylyn,0.5
marylon,marilyn,0.5
marylyn,marylon,0.5
marylyn,marilyn,0.5
mathilda,tillis,0.25
mathilda,tillie,0.25
mathilda,matilda,0.25
mathilda,mathilde,0.25
mathilde,tillis,0.25
mathilde,tillie,0.25
mathilde,matilda,0.25
mathilde,mathilda,0.25
matilda,tillis,0.25
matilda,tillie,0.25
matilda,mathilde,0.25
matilda,mathilda,0.25
maud,magda,0.142857143
maud,madeline,0.142857143
maud,madelina,0.142857143
maud,madeleine,0.142857143
maud,madelaine,0.142857143
maud,maddy,0.142857143
maud,madalyn,0.142857143
maude,madie,1
maureen,maurine,1
maurine,maureen,1
may,mae,1
maya,maia,1
meagan,meghan,0.5
meagan,megan,0.5
meg,reta,0.035714286
meg,peggie,0.035714286
meg,peg,0.035714286
meg,miriam,0.035714286
meg,marjory,0.035714286
meg,marjorie,0.035714286
meg,marjorey,0.035714286
meg,margurita,0.035714286
meg,marguerite,0.035714286
meg,marguerita,0.035714286
meg,margot,0.035714286
meg,margorie,0.035714286
meg,margie,0.035714286
meg,marj,0.035714286
meg,margery,0.035714286
meg,marge,0.035714286
meg,margo,0.035714286
meg,margarita,0.035714286
meg,margareta,0.035714286
meg,peggy,0.035714286
meg,margaret,0.035714286
meg,marg,0.035714286
meg,maisie,0.035714286
meg,maggie,0.035714286
meg,maggi,0.035714286
meg,madge,0.035714286
meg,gretal,0.035714286
meg,greta,0.035714286
megan,meghan,0.5
megan,meagan,0.5
meghan,megan,0.5
meghan,meagan,0.5
mel,melinda,1
melinda,mel,1
melissa,mellissa,1
mellissa,melissa,1
mere,merry,0.5
mere,meredith,0.5
meredith,merry,0.5
meredith,mere,0.5
merle,merrill,1
merna,myrna,0.333333333
merna,morna,0.333333333
merna,moina,0.333333333
merrill,merle,1
merry,meredith,0.5
merry,mere,0.5
mia,mya,1
micaela,mikhaili,0.25
micaela,mikayla,0.25
micaela,mikaela,0.25
micaela,michaela,0.25
michaela,mikhaili,0.25
michaela,mikayla,0.25
michaela,mikaela,0.25
michaela,micaela,0.25
michele,michelle,1
michelle,michele,1
mikaela,mikhaili,0.25
mikaela,mikayla,0.25
mikaela,michaela,0.25
mikaela,micaela,0.25
mikayla,mikhaili,0.25
mikayla,mikaela,0.25
mikayla,michaela,0.25
mikayla,micaela,0.25
mikhaili,mikayla,0.25
mikhaili,mikaela,0.25
mikhaili,michaela,0.25
